account_id,value_group,account_value,engagement_score,dormancy_streak_months,flagged,product_count,tenure_months,balance,offer_type,treated,bad_outcome,true_effect_prob
M008829,low,698.86,57.2,0,0,3,55.7,481.97,sms,1,0,-0.033281
M008830,low,2150.95,64.1,1,0,3,41.4,1483.42,sms,1,1,-0.052596
M008831,low,397.05,32.2,1,0,1,53.4,345.26,sms,1,0,-0.05001
M008832,high,10071.26,22.9,4,1,1,64.6,8757.62,cashback,1,0,-0.182327
M008833,high,26044.85,55.5,1,0,2,93.0,20034.5,cashback,1,0,-0.069827
M008834,low,2303.59,8.8,2,1,2,17.4,1771.99,sms,1,1,-0.085868
M008835,low,2873.07,38.6,2,0,2,41.3,2210.05,none,0,0,0.0
M008836,low,1087.49,55.8,3,1,5,83.5,621.42,sms,1,1,-0.083066
M008837,low,4015.49,20.1,2,1,3,149.2,2769.3,none,0,0,0.0
M008838,high,8639.49,42.0,1,0,2,133.3,6645.76,cashback,1,0,-0.040789
M008839,high,38331.54,55.7,0,0,3,109.0,26435.55,cashback,1,0,-0.107534
M008840,low,2570.53,42.7,4,1,3,34.8,1772.78,sms,1,1,-0.081855
M008841,high,12044.06,45.8,5,1,4,43.9,7527.54,cashback,1,0,-0.176136
M008842,high,18340.22,81.3,2,0,3,24.2,12648.43,cashback,1,0,-0.074841
M008843,low,1973.49,47.0,1,0,2,33.6,1518.07,none,0,1,0.0
M008844,high,115333.29,49.0,2,0,1,157.2,100289.82,cashback,1,0,-0.028959
M008845,low,969.34,42.9,2,0,2,80.7,745.65,sms,1,0,-0.067362
M008846,low,1644.87,51.3,2,0,1,35.2,1430.32,sms,1,0,-0.059984
M008847,low,2692.36,45.1,1,0,1,100.9,2341.18,none,0,0,0.0
M008848,high,46728.95,72.2,2,0,4,59.7,29205.59,cashback,1,0,-0.06155
M008849,low,1570.7,74.9,0,0,3,43.5,1083.24,sms,1,0,-0.054202
M008850,low,426.17,57.7,4,1,4,40.2,266.35,none,0,1,0.0
M008851,high,17983.42,52.4,2,0,6,10.5,9464.96,cashback,1,0,-0.075995
M008852,low,871.1,44.6,4,1,1,9.9,757.48,sms,1,0,-0.086905
M008853,high,4967.99,85.9,2,0,4,80.9,3104.99,cashback,1,0,-0.082748
M008854,low,579.55,36.4,0,0,2,44.0,445.81,sms,1,0,-0.064216
M008855,high,26494.0,63.6,0,0,1,26.0,23038.26,cashback,1,0,-0.098444
M008856,high,26223.75,78.1,0,0,2,42.6,20172.12,cashback,1,0,-0.057858
M008857,high,24151.99,70.1,0,0,1,86.8,21001.73,cashback,1,0,-0.070373
M008858,low,2461.06,65.0,2,0,1,91.5,2140.06,sms,1,0,-0.035976
M008859,high,6591.73,24.6,1,1,2,46.0,5070.57,cashback,1,0,-0.185001
M008860,high,8335.52,61.6,0,0,2,38.6,6411.94,cashback,1,0,-0.070357
M008861,high,28641.76,49.2,2,0,2,68.7,22032.12,cashback,1,0,-0.064831
M008862,high,5525.24,43.1,1,0,3,13.7,3810.51,cashback,1,0,-0.125964
M008863,high,8656.57,51.7,0,0,1,128.0,7527.46,cashback,1,0,-0.063346
M008864,low,328.87,63.1,0,0,3,135.2,226.81,sms,1,1,-0.05319
M008865,high,4566.86,45.3,3,1,3,15.4,3149.56,cashback,1,0,-0.181071
M008866,low,1151.15,47.1,1,0,2,33.0,885.5,sms,1,0,-0.028482
M008867,low,2955.81,44.1,1,0,2,157.1,2273.7,sms,1,0,-0.058588
M008868,low,2443.24,37.5,1,0,2,25.4,1879.42,none,0,1,0.0
M008869,high,5916.64,41.9,2,0,2,86.3,4551.27,cashback,1,0,-0.106723
M008870,low,3769.98,73.0,1,0,2,11.4,2899.99,sms,1,0,-0.057101
M008871,high,10644.52,52.2,0,0,4,51.8,6652.82,cashback,1,0,-0.070849
M008872,high,5787.33,37.4,2,0,4,97.4,3617.08,none,0,0,0.0
M008873,high,10180.39,41.2,2,0,3,31.3,7020.96,cashback,1,0,-0.065358
M008874,low,1840.9,60.5,0,0,1,27.4,1600.78,sms,1,1,-0.077016
M008875,high,4849.7,38.3,0,0,4,80.6,3031.07,cashback,1,0,-0.050287
M008876,low,3860.21,50.3,1,0,2,56.6,2969.39,sms,1,0,-0.042547
M008877,low,2370.58,62.2,1,0,2,108.8,1823.53,sms,1,1,-0.064029
M008878,low,2739.14,47.9,1,0,1,19.0,2381.86,sms,1,0,-0.065584
M008879,high,9446.34,49.5,3,1,2,66.9,7266.42,cashback,1,1,-0.181356
M008880,high,7187.63,79.8,0,0,4,27.9,4492.27,cashback,1,1,-0.078558
M008881,low,2827.37,30.4,0,0,2,74.0,2174.9,sms,1,1,-0.04141
M008882,high,7134.5,40.4,0,0,5,66.9,4076.85,cashback,1,0,-0.068876
M008883,high,6352.64,41.6,0,0,4,25.0,3970.4,cashback,1,0,-0.077259
M008884,high,20064.29,77.4,1,0,3,115.6,13837.44,cashback,1,0,-0.05409
M008885,high,36911.22,51.2,2,0,2,31.2,28393.25,cashback,1,0,-0.078853
M008886,low,4095.24,38.9,2,0,1,38.8,3561.08,sms,1,0,-0.036004
M008887,low,2059.47,54.2,1,0,1,56.5,1790.84,sms,1,0,-0.041675
M008888,low,1531.08,58.5,3,1,3,50.7,1055.92,sms,1,1,-0.084798
M008889,low,2387.39,13.7,5,1,2,59.2,1836.45,sms,1,1,-0.083512
M008890,low,3665.46,2.5,1,1,4,5.6,2290.91,sms,1,0,-0.081951
M008891,high,6056.8,71.4,0,0,1,49.8,5266.78,cashback,1,0,-0.044831
M008892,high,8205.43,44.2,0,0,2,70.6,6311.87,cashback,1,1,-0.099681
M008893,high,15699.4,60.6,1,0,2,93.3,12076.46,cashback,1,0,-0.071086
M008894,high,16518.59,57.7,2,0,4,60.3,10324.12,cashback,1,0,-0.067403
M008895,high,11913.43,77.8,1,0,3,28.7,8216.16,cashback,1,0,-0.045047
M008896,low,743.38,53.1,1,0,2,117.5,571.83,sms,1,0,-0.037537
M008897,high,7507.13,40.5,2,0,2,57.4,5774.71,cashback,1,0,-0.078086
M008898,low,620.02,0.0,2,1,1,171.7,539.15,none,0,0,0.0
M008899,high,11055.92,53.4,2,0,5,10.8,6317.67,cashback,1,0,-0.061735
M008900,low,1452.0,58.6,1,0,2,33.4,1116.92,sms,1,0,-0.057118
M008901,low,953.0,43.2,2,0,3,75.7,657.24,sms,1,0,-0.066108
M008902,high,4769.33,31.5,3,1,5,82.5,2725.33,cashback,1,1,-0.179356
M008903,high,16112.13,21.2,1,1,2,103.9,12393.94,cashback,1,0,-0.1816
M008904,low,3001.19,51.7,2,0,1,57.5,2609.73,sms,1,1,-0.059295
M008905,low,1744.33,45.4,4,1,3,94.0,1202.98,sms,1,1,-0.086398
M008906,low,1138.33,65.8,2,0,3,90.0,785.06,sms,1,1,-0.025393
M008907,low,3159.75,3.0,0,0,1,51.2,2747.61,sms,1,1,-0.049165
M008908,low,2811.02,74.9,3,1,1,97.0,2444.37,sms,1,1,-0.085359
M008909,high,24609.96,32.9,3,1,1,39.1,21399.96,cashback,1,0,-0.185282
M008910,high,4824.09,61.3,1,0,2,11.8,3710.84,cashback,1,0,-0.107109
M008911,high,11993.01,48.4,3,1,2,33.6,9225.39,cashback,1,1,-0.185333
M008912,high,89262.05,38.8,2,0,4,114.5,55788.78,cashback,1,0,-0.067153
M008913,high,15902.14,23.7,3,1,1,6.9,13827.95,cashback,1,0,-0.183908
M008914,low,568.67,70.3,2,0,3,57.7,392.19,sms,1,0,-0.05855
M008915,low,1645.81,66.6,1,0,1,25.8,1431.14,sms,1,0,-0.049977
M008916,low,617.56,38.0,2,0,1,61.4,537.01,sms,1,1,-0.043483
M008917,low,2792.41,38.9,3,1,1,13.1,2428.19,sms,1,0,-0.083319
M008918,low,255.94,22.7,0,0,1,13.7,222.56,sms,1,0,-0.051653
M008919,high,18450.35,54.9,1,0,5,39.2,10543.06,cashback,1,1,-0.107962
M008920,high,7217.39,27.2,1,0,1,48.7,6275.99,cashback,1,0,-0.107273
M008921,high,6225.38,14.9,0,0,2,72.3,4788.76,cashback,1,0,-0.066564
M008922,low,3507.49,82.1,1,0,3,34.8,2418.96,sms,1,0,-0.057066
M008923,high,17050.34,57.2,2,0,1,109.7,14826.38,cashback,1,0,-0.075825
M008924,high,4332.04,15.7,1,1,5,81.2,2475.45,none,0,0,0.0
M008925,low,2451.72,69.5,0,0,5,62.0,1400.98,sms,1,0,-0.060435
M008926,low,2359.68,49.6,1,0,4,183.0,1474.8,none,0,0,0.0
M008927,high,78964.85,41.4,2,0,3,95.8,54458.52,cashback,1,0,-0.060834
M008928,high,16698.95,41.6,0,0,3,75.9,11516.52,cashback,1,0,-0.064756
M008929,high,10549.82,45.1,1,0,1,41.8,9173.76,cashback,1,0,-0.083775
M008930,low,3093.55,13.1,1,1,4,41.0,1933.47,sms,1,0,-0.084891
M008931,high,7429.5,59.7,1,0,3,16.6,5123.79,cashback,1,0,-0.061137
M008932,low,1374.85,41.6,4,1,3,101.8,948.18,sms,1,1,-0.081552
M008933,low,3335.18,23.2,2,1,5,26.1,1905.82,sms,1,1,-0.082266
M008934,high,10388.54,38.2,3,1,3,62.9,7164.51,cashback,1,1,-0.185304
M008935,low,1212.13,47.4,4,1,2,97.9,932.41,sms,1,0,-0.086135
M008936,high,16483.58,20.8,0,0,6,59.9,8675.57,cashback,1,0,-0.050498
M008937,high,4176.96,33.5,5,1,3,65.5,2880.66,none,0,1,0.0
M008938,low,1330.8,56.0,1,0,5,46.1,760.46,sms,1,0,-0.062213
M008939,high,5942.7,45.2,1,0,1,75.5,5167.57,cashback,1,0,-0.05846
M008940,high,26854.04,92.3,2,0,4,50.2,16783.78,cashback,1,0,-0.034606
M008941,low,1954.11,17.9,3,1,2,37.5,1503.16,sms,1,0,-0.079967
M008942,low,3756.78,65.6,2,0,2,75.9,2889.83,sms,1,0,-0.051065
M008943,high,17698.45,0.5,3,1,1,47.1,15389.95,cashback,1,0,-0.131546
M008944,high,6318.34,35.2,3,1,5,4.1,3610.48,cashback,1,1,-0.181589
M008945,high,10781.68,40.7,1,0,5,46.5,6160.96,cashback,1,0,-0.093762
M008946,high,18282.48,0.0,0,0,3,43.1,12608.61,cashback,1,0,-0.06693
M008947,high,6057.04,41.2,1,0,3,185.3,4177.27,cashback,1,0,-0.03416
M008948,low,1196.12,41.0,0,0,2,13.0,920.09,sms,1,0,-0.045975
M008949,low,715.39,85.5,0,0,3,32.7,493.38,sms,1,0,-0.062041
M008950,high,4264.21,30.7,1,0,1,87.9,3708.01,cashback,1,0,-0.056139
M008951,low,2645.1,62.9,1,0,1,25.3,2300.09,sms,1,0,-0.051646
M008952,low,1100.8,28.9,0,0,4,143.9,688.0,sms,1,0,-0.03117
M008953,low,1669.46,39.0,1,0,3,75.7,1151.35,sms,1,0,-0.045477
M008954,low,1718.42,18.6,3,1,4,6.4,1074.01,sms,1,1,-0.07634
M008955,low,3273.57,29.0,1,0,2,27.9,2518.13,sms,1,0,-0.04835
M008956,high,6259.8,43.0,4,1,3,31.1,4317.11,cashback,1,1,-0.177061
M008957,low,749.18,6.9,0,0,1,31.6,651.46,sms,1,0,-0.026645
M008958,high,4113.83,48.4,2,0,2,135.1,3164.48,cashback,1,0,-0.033542
M008959,low,1766.5,90.0,0,0,3,67.4,1218.27,sms,1,0,-0.033734
M008960,high,9014.52,32.8,4,1,2,77.0,6934.24,cashback,1,0,-0.132951
M008961,low,2028.97,37.4,0,0,1,96.3,1764.32,sms,1,0,-0.058005
M008962,low,2869.31,54.1,3,1,2,55.5,2207.16,none,0,0,0.0
M008963,high,6854.12,0.0,3,1,5,63.3,3916.64,cashback,1,0,-0.159165
M008964,low,3095.76,60.8,0,0,1,92.6,2691.96,sms,1,0,-0.039798
M008965,low,3279.66,67.8,1,0,4,17.1,2049.78,sms,1,1,-0.053154
M008966,high,7539.64,51.6,2,0,3,8.9,5199.75,cashback,1,0,-0.06763
M008967,low,3171.92,36.7,3,1,2,31.4,2439.94,none,0,1,0.0
M008968,high,4120.76,57.0,1,0,5,42.3,2354.72,cashback,1,0,-0.053957
M008969,high,5754.87,64.4,2,0,3,66.9,3968.87,cashback,1,0,-0.052395
M008970,high,9752.62,58.9,1,0,1,16.1,8480.54,cashback,1,0,-0.090789
M008971,high,4548.75,21.3,2,1,1,140.6,3955.43,none,0,0,0.0
M008972,high,8467.87,57.5,0,0,3,59.2,5839.91,none,0,0,0.0
M008973,low,2652.43,34.5,0,0,3,69.1,1829.26,sms,1,0,-0.050366
M008974,low,2922.28,35.4,0,0,2,51.7,2247.91,sms,1,0,-0.053653
M008975,high,7075.6,60.5,3,1,5,47.8,4043.2,cashback,1,0,-0.181681
M008976,low,3836.4,29.5,0,0,3,3.0,2645.79,sms,1,0,-0.058046
M008977,low,3496.74,53.3,4,1,4,22.6,2185.46,sms,1,0,-0.085457
M008978,high,6579.94,63.5,1,0,1,34.6,5721.69,cashback,1,0,-0.047093
M008979,high,27859.59,34.2,0,0,4,64.4,17412.24,cashback,1,0,-0.065623
M008980,low,165.5,55.4,5,1,2,172.5,127.31,sms,1,0,-0.08463
M008981,low,4081.96,45.8,1,0,2,27.1,3139.97,sms,1,0,-0.051243
M008982,high,7256.72,63.9,0,0,1,36.7,6310.19,cashback,1,0,-0.117054
M008983,low,589.61,41.6,0,0,5,32.2,336.92,sms,1,0,-0.045985
M008984,low,2920.82,36.8,1,0,3,72.8,2014.36,none,0,0,0.0
M008985,high,68448.73,50.4,2,0,5,125.1,39113.56,cashback,1,0,-0.046412
M008986,high,11837.15,41.1,2,0,5,93.9,6764.09,cashback,1,0,-0.0308
M008987,high,30217.81,54.2,3,1,1,23.1,26276.36,cashback,1,0,-0.185094
M008988,low,1582.71,53.6,0,0,3,21.9,1091.53,sms,1,0,-0.03913
M008989,high,6745.63,36.7,4,1,3,47.9,4652.16,cashback,1,1,-0.182456
M008990,low,528.01,88.2,1,0,2,33.6,406.16,sms,1,0,-0.035749
M008991,low,1858.83,24.7,1,1,2,72.2,1429.87,sms,1,0,-0.085648
M008992,low,1305.78,28.9,1,0,1,67.0,1135.46,sms,1,0,-0.058934
M008993,high,4138.38,53.9,2,0,1,32.3,3598.59,cashback,1,0,-0.080358
M008994,high,6885.18,51.4,2,0,1,106.6,5987.11,cashback,1,0,-0.055095
M008995,low,3889.84,34.6,0,0,3,43.0,2682.65,sms,1,0,-0.048588
M008996,low,314.89,74.0,1,0,3,54.1,217.16,sms,1,0,-0.053319
M008997,high,5907.22,49.6,1,0,3,48.0,4073.94,cashback,1,1,-0.052592
M008998,low,892.3,57.9,2,0,3,35.1,615.38,sms,1,0,-0.058286
M008999,low,1466.71,14.9,3,1,1,35.4,1275.4,sms,1,1,-0.076524
M009000,high,10965.87,67.8,1,0,4,28.9,6853.67,cashback,1,0,-0.074327
M009001,low,1317.94,27.5,2,0,2,99.3,1013.8,sms,1,0,-0.045576
M009002,high,5533.7,8.1,0,0,2,112.0,4256.7,cashback,1,0,-0.061409
M009003,low,3179.77,64.5,2,0,1,111.3,2765.02,sms,1,0,-0.072953
M009004,high,4253.57,51.0,0,0,1,29.2,3698.76,cashback,1,0,-0.052662
M009005,high,21614.81,36.8,2,0,1,67.4,18795.48,cashback,1,0,-0.051117
M009006,low,1073.71,76.7,0,0,4,40.9,671.07,sms,1,0,-0.057261
M009007,high,5287.6,38.7,0,0,2,89.1,4067.38,cashback,1,0,-0.085141
M009008,high,12726.05,62.7,0,0,1,22.6,11066.13,cashback,1,1,-0.091741
M009009,high,6366.7,17.5,0,0,2,43.8,4897.46,cashback,1,0,-0.076189
M009010,low,1268.43,64.6,2,0,1,27.3,1102.98,sms,1,1,-0.05812
M009011,high,7037.26,31.5,2,0,4,25.8,4398.29,cashback,1,0,-0.036353
M009012,high,32962.82,49.2,1,0,3,74.7,22732.98,cashback,1,0,-0.091839
M009013,low,2955.44,46.9,3,1,1,112.7,2569.95,sms,1,1,-0.086768
M009014,high,5131.44,59.7,1,0,3,43.9,3538.93,cashback,1,0,-0.042616
M009015,high,35505.12,26.3,5,1,2,43.4,27311.63,cashback,1,0,-0.178835
M009016,low,1873.5,47.1,3,1,2,71.3,1441.15,sms,1,1,-0.086316
M009017,low,2713.35,77.6,4,1,5,70.8,1550.49,sms,1,1,-0.087004
M009018,low,2133.98,57.1,2,0,2,53.1,1641.52,sms,1,0,-0.045886
M009019,low,2094.1,19.3,1,1,3,132.1,1444.2,sms,1,0,-0.079508
M009020,high,7263.57,22.7,3,1,5,40.1,4150.61,cashback,1,0,-0.161694
M009021,low,1377.31,46.3,2,0,3,103.9,949.87,none,0,0,0.0
M009022,high,4528.47,46.4,3,1,5,57.4,2587.7,none,0,1,0.0
M009023,high,6541.27,39.1,2,0,5,123.3,3737.87,cashback,1,0,-0.028484
M009024,high,7407.59,80.3,3,1,3,11.0,5108.68,cashback,1,0,-0.18483
M009025,low,2644.54,27.8,0,0,2,140.6,2034.26,sms,1,0,-0.044717
M009026,low,3878.24,49.1,2,0,4,35.3,2423.9,sms,1,0,-0.054767
M009027,low,1501.33,47.8,0,0,3,21.2,1035.4,sms,1,0,-0.066903
M009028,high,17323.18,41.9,2,0,1,63.7,15063.63,cashback,1,0,-0.075181
M009029,low,2440.17,40.9,0,0,4,115.7,1525.11,sms,1,0,-0.042908
M009030,high,8855.92,21.6,1,1,3,72.3,6107.53,cashback,1,0,-0.184307
M009031,high,6314.28,86.8,2,0,2,71.0,4857.14,cashback,1,0,-0.116441
M009032,low,1472.22,16.3,1,1,5,28.4,841.27,sms,1,1,-0.08619
M009033,high,42959.58,61.1,1,0,6,41.5,22610.31,cashback,1,0,-0.065445
M009034,high,7145.55,52.8,1,0,1,56.3,6213.52,cashback,1,0,-0.078419
M009035,low,2061.15,30.2,2,0,3,125.3,1421.48,sms,1,0,-0.042421
M009036,low,1489.36,79.1,0,0,2,11.5,1145.66,sms,1,0,-0.04647
M009037,low,2647.56,16.1,1,1,3,53.0,1825.9,sms,1,1,-0.082741
M009038,high,7735.24,19.3,2,1,1,25.2,6726.29,cashback,1,0,-0.173685
M009039,low,3647.95,75.9,0,0,1,38.6,3172.13,sms,1,0,-0.047016
M009040,high,4306.26,52.2,2,0,3,57.8,2969.83,cashback,1,0,-0.102642
M009041,low,1575.14,73.2,1,0,1,17.4,1369.69,sms,1,0,-0.051386
M009042,high,9051.09,73.7,1,0,1,126.0,7870.52,cashback,1,0,-0.073426
M009043,low,1938.76,13.2,2,1,4,117.3,1211.73,sms,1,1,-0.083387
M009044,low,1772.42,82.3,0,0,1,8.1,1541.23,sms,1,0,-0.059658
M009045,high,16937.96,66.1,0,0,4,138.7,10586.23,cashback,1,0,-0.033355
M009046,high,8799.92,48.8,1,0,2,56.7,6769.17,cashback,1,0,-0.07977
M009047,low,824.17,58.6,1,0,4,20.0,515.11,sms,1,0,-0.069539
M009048,high,9959.76,50.5,3,1,1,31.0,8660.66,cashback,1,0,-0.184216
M009049,low,3156.53,0.0,3,1,1,28.6,2744.81,none,0,1,0.0
M009050,high,8931.61,30.6,2,0,2,65.6,6870.47,cashback,1,0,-0.067157
M009051,low,450.65,35.3,0,0,3,46.2,310.79,sms,1,0,-0.037661
M009052,low,864.43,45.1,2,0,2,96.5,664.95,sms,1,0,-0.063359
M009053,low,860.07,63.6,2,0,4,47.8,537.55,sms,1,1,-0.047011
M009054,low,795.95,38.6,1,0,3,87.5,548.93,sms,1,1,-0.041939
M009055,high,15898.07,8.5,1,1,4,29.4,9936.29,cashback,1,0,-0.185198
M009056,low,1074.56,50.5,0,0,5,93.0,614.04,sms,1,0,-0.038302
M009057,low,426.81,57.1,0,0,3,70.3,294.35,none,0,0,0.0
M009058,high,5603.22,19.6,3,1,3,62.8,3864.29,cashback,1,0,-0.171918
M009059,high,13181.32,44.7,1,0,2,122.1,10139.48,cashback,1,0,-0.057071
M009060,high,95334.38,26.7,1,0,5,131.6,54476.79,cashback,1,0,-0.041079
M009061,high,4107.77,46.9,4,1,1,82.5,3571.97,cashback,1,0,-0.173393
M009062,high,27624.03,19.4,4,1,1,37.6,24020.89,cashback,1,0,-0.162703
M009063,high,11189.81,57.2,2,0,5,68.6,6394.18,cashback,1,0,-0.056074
M009064,high,24587.51,40.4,2,0,4,19.6,15367.19,cashback,1,0,-0.045482
M009065,low,1376.01,31.2,1,0,2,169.5,1058.47,sms,1,1,-0.024735
M009066,low,1048.32,60.7,1,0,3,75.1,722.98,sms,1,0,-0.062109
M009067,high,16401.94,22.1,3,1,3,150.1,11311.68,cashback,1,0,-0.159623
M009068,low,2422.06,56.9,3,1,3,45.2,1670.39,sms,1,1,-0.086786
M009069,high,11783.59,25.1,3,1,2,65.2,9064.3,cashback,1,1,-0.180844
M009070,low,3469.36,14.6,3,1,2,29.8,2668.74,sms,1,0,-0.082479
M009071,low,763.44,26.1,0,0,2,102.8,587.26,sms,1,0,-0.047913
M009072,low,3475.11,28.2,1,0,1,51.7,3021.84,sms,1,0,-0.047626
M009073,high,6341.61,59.7,4,1,5,16.2,3623.78,cashback,1,0,-0.174505
M009074,low,1342.24,44.5,4,1,2,101.3,1032.5,sms,1,1,-0.081974
M009075,low,876.88,4.6,1,1,2,39.6,674.52,sms,1,1,-0.077641
M009076,high,4844.3,74.4,2,0,5,81.9,2768.17,cashback,1,0,-0.084376
M009077,low,3348.15,48.5,0,0,2,85.0,2575.5,none,0,0,0.0
M009078,high,11753.64,62.4,3,1,1,19.6,10220.55,cashback,1,1,-0.163645
M009079,low,3958.11,0.0,4,1,1,59.2,3441.83,sms,1,0,-0.086821
M009080,low,486.15,55.7,0,0,3,121.1,335.27,sms,1,0,-0.041158
M009081,low,2484.65,56.9,3,1,4,49.8,1552.91,sms,1,1,-0.087269
M009082,low,2704.47,52.2,1,0,5,105.2,1545.41,sms,1,0,-0.033426
M009083,low,661.76,35.0,0,0,2,38.7,509.04,sms,1,1,-0.073196
M009084,high,7729.38,31.9,2,0,2,46.5,5945.68,cashback,1,0,-0.089584
M009085,high,23602.45,32.7,0,0,3,42.3,16277.55,cashback,1,0,-0.072957
M009086,high,4279.75,36.5,1,0,2,40.3,3292.12,cashback,1,0,-0.120153
M009087,low,2879.27,68.8,1,0,1,20.8,2503.71,sms,1,0,-0.05324
M009088,low,137.08,62.3,1,0,1,38.5,119.2,sms,1,0,-0.045557
M009089,low,2594.64,44.5,0,0,2,59.2,1995.88,sms,1,0,-0.028946
M009090,high,4665.4,53.7,2,0,5,52.8,2665.94,cashback,1,0,-0.046746
M009091,low,1196.32,47.2,0,0,2,77.0,920.24,none,0,0,0.0
M009092,low,1938.2,44.8,0,0,2,76.9,1490.92,sms,1,0,-0.061645
M009093,high,13993.54,35.7,2,0,5,22.8,7996.31,cashback,1,0,-0.087439
M009094,high,7369.51,59.3,1,0,4,45.6,4605.94,none,0,0,0.0
M009095,low,3470.4,66.7,0,0,6,27.1,1826.53,sms,1,1,-0.033384
M009096,high,34092.76,16.3,2,1,5,202.8,19481.58,cashback,1,1,-0.172074
M009097,low,3601.85,58.4,1,0,4,39.1,2251.16,sms,1,0,-0.048241
M009098,low,1029.68,68.4,1,0,5,186.9,588.39,sms,1,0,-0.029228
M009099,high,11888.34,76.6,1,0,3,49.0,8198.86,cashback,1,0,-0.090319
M009100,high,8801.96,33.0,2,0,4,40.1,5501.23,none,0,0,0.0
M009101,low,3309.22,45.0,2,0,3,84.2,2282.22,sms,1,0,-0.049142
M009102,low,167.33,39.7,0,0,2,103.5,128.72,sms,1,0,-0.027995
M009103,high,9297.67,42.2,1,0,1,82.9,8084.93,cashback,1,0,-0.072896
M009104,low,3896.69,42.7,1,0,4,61.9,2435.43,sms,1,0,-0.04793
M009105,high,11051.89,59.6,0,0,2,13.3,8501.45,cashback,1,0,-0.082866
M009106,low,3042.46,68.0,2,0,3,114.6,2098.25,sms,1,1,-0.036442
M009107,low,2777.31,53.8,1,0,2,17.3,2136.39,sms,1,1,-0.073805
M009108,high,11263.89,31.5,0,0,2,74.5,8664.53,cashback,1,0,-0.052848
M009109,low,3883.45,57.3,0,0,1,17.9,3376.91,sms,1,0,-0.039272
M009110,high,14516.4,47.5,3,1,5,74.6,8295.09,cashback,1,0,-0.185333
M009111,low,1147.12,35.6,1,0,2,43.0,882.4,sms,1,0,-0.044174
M009112,low,787.0,56.2,1,0,1,39.3,684.34,sms,1,0,-0.079965
M009113,high,4978.75,25.1,0,0,3,92.3,3433.62,cashback,1,1,-0.044506
M009114,low,2343.91,62.6,0,0,3,43.5,1616.49,sms,1,0,-0.051616
M009115,low,648.4,50.6,2,0,3,109.8,447.17,sms,1,0,-0.057895
M009116,low,925.13,23.8,1,1,3,26.8,638.02,sms,1,0,-0.087262
M009117,low,2397.44,49.8,2,0,4,62.0,1498.4,sms,1,0,-0.038818
M009118,low,1019.12,25.4,1,0,2,158.6,783.94,sms,1,0,-0.038884
M009119,high,5591.99,57.6,1,0,2,28.5,4301.53,cashback,1,0,-0.061471
M009120,low,1148.11,45.5,0,0,2,129.6,883.16,sms,1,0,-0.044746
M009121,low,2454.47,0.0,5,1,3,64.8,1692.74,sms,1,0,-0.087217
M009122,high,7680.26,38.9,4,1,1,70.8,6678.48,cashback,1,0,-0.137591
M009123,low,3601.86,45.0,2,0,1,32.7,3132.06,sms,1,0,-0.040575
M009124,high,8682.73,48.7,3,1,2,135.4,6679.02,cashback,1,0,-0.172719
M009125,low,3093.71,73.1,1,0,1,54.3,2690.18,sms,1,0,-0.065631
M009126,low,2313.84,74.3,3,1,3,93.1,1595.75,sms,1,0,-0.086759
M009127,high,7881.76,2.6,1,1,2,52.8,6062.89,cashback,1,0,-0.175044
M009128,high,19351.71,39.9,4,1,2,80.3,14885.93,cashback,1,1,-0.177009
M009129,high,14607.24,49.9,0,0,1,74.0,12701.95,cashback,1,0,-0.070854
M009130,high,7099.79,64.6,1,0,3,142.7,4896.41,cashback,1,0,-0.043515
M009131,high,22420.83,46.7,0,0,5,92.5,12811.91,cashback,1,0,-0.055175
M009132,high,31681.76,23.0,0,0,1,74.8,27549.36,cashback,1,0,-0.064589
M009133,low,2104.03,56.3,2,0,1,81.7,1829.6,sms,1,0,-0.059908
M009134,low,1132.71,0.0,2,1,5,74.6,647.27,sms,1,0,-0.079793
M009135,low,2539.39,48.9,0,0,1,91.1,2208.17,none,0,0,0.0
M009136,low,938.43,28.5,0,0,1,26.0,816.03,sms,1,0,-0.068002
M009137,low,2486.37,78.1,2,0,5,25.7,1420.79,sms,1,0,-0.043039
M009138,low,2105.15,60.0,2,0,1,36.5,1830.56,sms,1,0,-0.039443
M009139,high,7592.51,12.9,2,1,1,97.2,6602.18,cashback,1,1,-0.185332
M009140,high,5000.13,37.6,2,0,1,135.4,4347.94,cashback,1,0,-0.028776
M009141,low,1301.41,44.6,0,0,3,38.2,897.53,sms,1,0,-0.036115
M009142,low,1289.7,67.6,0,0,5,30.8,736.97,sms,1,0,-0.054941
M009143,low,581.55,34.7,1,0,4,55.2,363.47,sms,1,0,-0.045737
M009144,high,19231.21,57.0,2,0,2,63.9,14793.24,cashback,1,0,-0.06433
M009145,high,16849.35,52.6,1,0,4,72.4,10530.85,cashback,1,0,-0.061406
M009146,high,7201.69,48.7,3,1,2,41.9,5539.76,cashback,1,0,-0.182693
M009147,high,4651.73,37.8,3,1,1,40.2,4044.98,none,0,0,0.0
M009148,high,29747.41,72.9,2,0,4,76.6,18592.13,cashback,1,0,-0.105195
M009149,high,4184.37,45.9,1,0,3,20.8,2885.77,none,0,0,0.0
M009150,high,4632.22,66.8,0,0,2,76.3,3563.24,cashback,1,0,-0.086109
M009151,low,2251.09,41.4,1,0,1,41.2,1957.47,sms,1,0,-0.074427
M009152,high,6338.21,78.0,2,0,4,193.5,3961.38,cashback,1,0,-0.038253
